v1_lat,v1_lon,v2_lat,v2_lon,v3_lat,v3_lon,v4_lat,v4_lon,v5_lat,v5_lon
53.5472866,9.9864278,53.5473218,9.9862811,53.5472798,9.9863413,53.5472527,9.986393,53.5473502,9.9865052
53.5472866,9.9864278,53.5473218,9.9862811,53.5472798,9.9863413,53.5472527,9.986393,53.5473502,9.9865052
53.5472866,9.9864278,53.5473218,9.9862811,53.5472798,9.9863413,53.5472527,9.986393,53.5473502,9.9865052
53.5472866,9.9864278,53.5473218,9.9862811,53.5472798,9.9863413,53.5472527,9.986393,53.5473502,9.9865052
53.5472866,9.9864278,53.5473218,9.9862811,53.5472798,9.9863413,53.5472527,9.986393,53.5473502,9.9865052
53.5472866,9.9864278,53.5473218,9.9862811,53.5472798,9.9863413,53.5472527,9.986393,53.5473502,9.9865052
53.5472866,9.9864278,53.5473218,9.9862811,53.5472798,9.9863413,53.5472527,9.986393,53.5473502,9.9865052
53.5472866,9.9864278,53.5473218,9.9862811,53.5472798,9.9863413,53.5472527,9.986393,53.5473502,9.9865052
53.5472866,9.9864278,53.5473218,9.9862811,53.5472798,9.9863413,53.5472527,9.986393,53.5473502,9.9865052
53.5472866,9.9864278,53.5473218,9.9862811,53.5472798,9.9863413,53.5472527,9.986393,53.5473502,9.9865052
53.5472866,9.9864278,53.5473218,9.9862811,53.5472798,9.9863413,53.5472527,9.986393,53.5473502,9.9865052
53.5472866,9.9864278,53.5473218,9.9862811,53.5472798,9.9863413,53.5472527,9.986393,53.5473502,9.9865052
53.5472866,9.9864278,53.5473218,9.9862811,53.5472798,9.9863413,53.5472527,9.986393,53.5473502,9.9865052
53.5472866,9.9864278,53.5473218,9.9862811,53.5472798,9.9863413,53.5472527,9.986393,53.5473502,9.9865052
53.5472866,9.9864278,53.5473218,9.9862811,53.5472798,9.9863413,53.5472527,9.986393,53.5473502,9.9865052
53.5472866,9.9864278,53.5473218,9.9862811,53.5472798,9.9863413,53.5472527,9.986393,53.5473502,9.9865052
53.5472866,9.9864278,53.5473218,9.9862811,53.5472798,9.9863413,53.5472527,9.986393,53.5473502,9.9865052
53.5472866,9.9864278,53.5473218,9.9862811,53.5472798,9.9863413,53.5472527,9.986393,53.5473502,9.9865052
53.5472866,9.9864278,53.5473218,9.9862811,53.5472798,9.9863413,53.5472527,9.986393,53.5473502,9.9865052
53.5472866,9.9864278,53.5473218,9.9862811,53.5472798,9.9863413,53.5472527,9.986393,53.5473502,9.9865052
53.5472866,9.9864278,53.5473218,9.9862811,53.5472798,9.9863413,53.5472527,9.986393,53.5473502,9.9865052
53.5472866,9.9864278,53.5473218,9.9862811,53.5472798,9.9863413,53.5472527,9.986393,53.5473502,9.9865052
53.5472866,9.9864278,53.5473218,9.9862811,53.5472798,9.9863413,53.5472527,9.986393,53.5473502,9.9865052
53.5472866,9.9864278,53.5473218,9.9862811,53.5472798,9.9863413,53.5472527,9.986393,53.5473502,9.9865052
53.5472866,9.9864278,53.5473218,9.9862811,53.5472798,9.9863413,53.5472527,9.986393,53.5473502,9.9865052
53.5472866,9.9864278,53.5473218,9.9862811,53.5472798,9.9863413,53.5472527,9.986393,53.5473502,9.9865052
53.5472866,9.9864278,53.5473218,9.9862811,53.5472798,9.9863413,53.5472527,9.986393,53.5473502,9.9865052
53.5472866,9.9864278,53.5473218,9.9862811,53.5472798,9.9863413,53.5472527,9.986393,53.5473502,9.9865052
53.5472866,9.9864278,53.5473218,9.9862811,53.5472798,9.9863413,53.5472527,9.986393,53.5473502,9.9865052
53.5472866,9.9864278,53.5473218,9.9862811,53.5472798,9.9863413,53.5472527,9.986393,53.5473502,9.9865052
53.5473216,9.9864661,53.5473607,9.9863275,53.5473231,9.9863992,53.5473061,9.9864502,53.547406,9.986571
53.5473216,9.9864661,53.5473607,9.9863275,53.5473231,9.9863992,53.5473061,9.9864502,53.547406,9.986571
53.5473614,9.9865078,53.5474027,9.9863755,53.5473677,9.986452,53.5473709,9.9865265,53.5474806,9.9866523
53.5473614,9.9865078,53.5474027,9.9863755,53.5473677,9.986452,53.5473709,9.9865265,53.5474806,9.9866523
53.5474048,9.9865545,53.5474479,9.9864188,53.5474142,9.9865056,53.5473709,9.9865265,53.5474806,9.9866523
53.5474555,9.9866058,53.5474968,9.9864643,53.5474681,9.9865617,53.5474472,9.986599,53.5475627,9.9867337
53.5475151,9.9866604,53.5475567,9.986517,53.5475294,9.9866227,53.5475235,9.9866629,53.5476362,9.9867865
53.5475151,9.9866604,53.5475567,9.986517,53.5475294,9.9866227,53.5475235,9.9866629,53.5476362,9.9867865
53.5475853,9.9867165,53.5476232,9.9865692,53.5476054,9.9866886,53.547596,9.9867344,53.5476998,9.9868283
53.5476565,9.9867701,53.5476985,9.9866233,53.5476859,9.9867468,53.547657,9.9868288,53.5477621,9.9868835
53.5477278,9.9868329,53.5477782,9.9866789,53.547764,9.9868124,53.5477295,9.9869051,53.5478239,9.9869486
53.5478028,9.9869086,53.5478552,9.9867398,53.5478358,9.9868908,53.5477943,9.9869585,53.5478759,9.987003
53.547884,9.9869876,53.5479342,9.9868125,53.5479085,9.9869649,53.5478783,9.9870481,53.5479285,9.9870837
53.5479688,9.9870625,53.5480143,9.9868756,53.5479783,9.9870292,53.547966,9.9871874,53.5480707,9.9871543
53.5480584,9.9871389,53.5481686,9.9871224,53.5481194,9.9871793,53.5480804,9.987237,53.5481844,9.9872477
53.5481471,9.9872132,53.5481704,9.9871469,53.54816,9.9872244,53.5481071,9.9872475,53.5481852,9.9872588
53.5482309,9.9872809,53.5482334,9.9872135,53.5482054,9.9872703,53.5481377,9.9872713,53.5481852,9.9872588
53.5482974,9.9873377,53.5483291,9.9872853,53.5482859,9.9873552,53.5482903,9.9874306,53.5483454,9.9873942
53.5483956,9.98743,53.5484144,9.9873483,53.5483612,9.9874478,53.5483589,9.9874716,53.548401,9.9874487
53.5484364,9.9874632,53.5484819,9.9874484,53.5484604,9.9875849,53.5484657,9.9875174,53.5484582,9.9875089
53.5484756,9.9874958,53.5484821,9.9874485,53.5484604,9.9875849,53.5484657,9.9875174,53.5484582,9.9875089
53.5485234,9.9875344,53.5485435,9.987464,53.5485093,9.9876219,53.5485306,9.9875383,53.5485225,9.9875576
53.5485801,9.9875787,53.5485898,9.9874925,53.5485654,9.987652,53.5485954,9.9875546,53.5485826,9.9875854
53.548645,9.9876094,53.5486425,9.9875249,53.5486771,9.9876484,53.5486565,9.9875622,53.5486441,9.9875829
53.5487122,9.9876171,53.5486978,9.9875487,53.5487324,9.9876047,53.5487137,9.9875422,53.5487182,9.987538
53.5487794,9.9875884,53.5487547,9.9875547,53.5487858,9.9875343,53.5487785,9.9874783,53.5487182,9.987538
53.5487794,9.9875884,53.5487547,9.9875547,53.5487858,9.9875343,53.5487785,9.9874783,53.5487182,9.987538
53.5488436,9.9875133,53.5488116,9.9875329,53.5487858,9.9875343,53.5487785,9.9874783,53.5487182,9.987538
53.5489045,9.9874159,53.5489203,9.9873626,53.5489017,9.9873303,53.5489426,9.9872751,53.5488563,9.9873593
53.5489669,9.9873093,53.5489763,9.9872464,53.5489762,9.987207,53.5490952,9.9870424,53.5489998,9.9871329
53.5490351,9.9871949,53.5490382,9.9871315,53.5490548,9.9870909,53.5491714,9.9869337,53.5490853,9.987007
53.5491073,9.9870823,53.5491096,9.9870123,53.5491351,9.9869825,53.5492554,9.9868269,53.5491777,9.9868879
53.5491757,9.9869804,53.5491861,9.9869001,53.5492192,9.986876,53.5492554,9.9868269,53.5491777,9.9868879
53.5492446,9.9868806,53.549269,9.986791,53.5493166,9.9867614,53.5494308,9.986598,53.5493684,9.9866565
53.5493107,9.9867737,53.549269,9.986791,53.5493166,9.9867614,53.5494308,9.986598,53.5493684,9.9866565
53.5494426,9.9865782,53.5494522,9.9865661,53.5494189,9.9866365,53.5494308,9.986598,53.5493684,9.9866565
53.5495167,9.9864851,53.5495505,9.9864488,53.5495226,9.9865128,53.5495224,9.9864845,53.549465,9.9865439
53.5495955,9.9863949,53.5495505,9.9864488,53.5495226,9.9865128,53.5495224,9.9864845,53.549465,9.9865439
53.5495955,9.9863949,53.5495505,9.9864488,53.5495226,9.9865128,53.5495224,9.9864845,53.549465,9.9865439
53.5496763,9.9863112,53.5496467,9.9863365,53.5496211,9.9864031,53.549614,9.9863796,53.5495583,9.9864391
53.5497592,9.9862363,53.5497365,9.9862308,53.5497201,9.986299,53.5497856,9.9862003,53.5497394,9.9862413
53.5498466,9.986174,53.5498316,9.9861402,53.5498191,9.9862136,53.5498772,9.9861364,53.5498295,9.9861713
53.5499363,9.9861293,53.549928,9.9860537,53.5499216,9.986144,53.5499611,9.9860916,53.5499939,9.9861016
53.5500238,9.9860966,53.5500283,9.9859783,53.5500176,9.9861007,53.5500336,9.9860659,53.5500532,9.9860874
53.550104,9.9860751,53.5500283,9.9859783,53.5500176,9.9861007,53.5500336,9.9860659,53.5500532,9.9860874
53.550181,9.9860588,53.5501308,9.985919,53.5501071,9.9860864,53.5500908,9.9860544,53.5500989,9.9860789
53.5502589,9.9860436,53.5502263,9.9858707,53.5502489,9.9860682,53.5502739,9.9859877,53.5502427,9.9860595
53.5504114,9.9860166,53.5503833,9.9858087,53.5503973,9.986052,53.5504074,9.985919,53.5503863,9.986038
53.5504978,9.9860026,53.5504774,9.9857956,53.5505143,9.9860352,53.5504875,9.9858828,53.5504614,9.9860228
53.5505904,9.9859884,53.5505741,9.9857909,53.5505889,9.9860237,53.5505676,9.985858,53.550543,9.9860051
53.5505904,9.9859884,53.5505741,9.9857909,53.5505889,9.9860237,53.5505676,9.985858,53.550543,9.9860051
53.5506836,9.9859745,53.5506376,9.98578,53.5506711,9.9860114,53.5506477,9.9858437,53.5506334,9.9859872
53.5507808,9.9859596,53.5507872,9.9857445,53.5508373,9.985986,53.550869,9.985816,53.550864,9.985962
53.5508732,9.9859469,53.5508662,9.9857237,53.5509149,9.9859774,53.55093,9.9858103,53.5509275,9.9859614
53.5509731,9.9859352,53.5509446,9.9857088,53.550985,9.9859727,53.5509911,9.9858112,53.5509924,9.9859614
53.5510735,9.9859279,53.5510858,9.9856932,53.5510563,9.9859715,53.5510483,9.9858055,53.5510585,9.9859633
53.55118,9.9859197,53.551149,9.9856894,53.5511232,9.9859702,53.5511017,9.9858036,53.5511208,9.9859635
53.5512861,9.9859076,53.5512727,9.985679,53.5512466,9.9859653,53.5512199,9.9858074,53.5512548,9.9859652
53.5513873,9.9858918,53.5513989,9.9856639,53.5513744,9.9859636,53.5513992,9.9858131,53.5514275,9.9859812
53.5514792,9.9858781,53.5514622,9.9856578,53.5514411,9.9859698,53.5514641,9.9858046,53.5514718,9.9859913
53.5515519,9.9858679,53.5515246,9.9856501,53.5515075,9.9859756,53.5515213,9.9857912,53.5515238,9.9859973
53.5516202,9.9858557,53.5515823,9.9856434,53.5516273,9.9859668,53.5516319,9.9857578,53.5516375,9.9859844
53.5517002,9.9858408,53.5516898,9.9856128,53.5517209,9.9859401,53.5517159,9.9857597,53.5517267,9.9859685
53.5517899,9.9858228,53.5518164,9.9856017,53.5518025,9.9859107,53.5517998,9.9857883,53.5518298,9.9859564
53.5518896,9.9857996,53.5518351,9.9856251,53.551817,9.985913,53.5517998,9.9857883,53.5518298,9.9859564
53.5519924,9.9857729,53.5518505,9.9856504,53.551817,9.985913,53.5517998,9.9857883,53.5518298,9.9859564
53.5520936,9.9857381,53.5518643,9.985697,53.551817,9.985913,53.5517998,9.9857883,53.5518298,9.9859564
53.5521885,9.9856978,53.5518803,9.985754,53.5518343,9.9859227,53.5517998,9.9857883,53.5518298,9.9859564
53.5522774,9.9856584,53.5518957,9.9858351,53.5518587,9.9859457,53.5517998,9.9857883,53.5518298,9.9859564
53.5523612,9.9856226,53.5518957,9.9858351,53.5518587,9.9859457,53.5517998,9.9857883,53.5518298,9.9859564
53.5524377,9.9855927,53.5518957,9.9858351,53.5518587,9.9859457,53.5517998,9.9857883,53.5518298,9.9859564
53.552512,9.9855659,53.5519123,9.9859243,53.5518858,9.9859939,53.5518303,9.9858303,53.5518582,9.9859653
53.5525831,9.9855397,53.5519123,9.9859243,53.5518858,9.9859939,53.5518303,9.9858303,53.5518582,9.9859653
53.5526556,9.9855122,53.5519123,9.9859243,53.5518858,9.9859939,53.5518303,9.9858303,53.5518582,9.9859653
53.5527255,9.9854913,53.5519332,9.9860219,53.551907,9.9860679,53.551857,9.9858971,53.5519458,9.9861474
53.5527957,9.9854751,53.5519332,9.9860219,53.551907,9.9860679,53.551857,9.9858971,53.5519458,9.9861474
53.552867,9.9854595,53.5519332,9.9860219,53.551907,9.9860679,53.551857,9.9858971,53.5519458,9.9861474
53.5529398,9.9854382,53.5519565,9.9861227,53.5519245,9.9861513,53.551857,9.9858971,53.5519458,9.9861474
53.5530071,9.9854171,53.5519565,9.9861227,53.5519245,9.9861513,53.551857,9.9858971,53.5519458,9.9861474
53.5531297,9.9853781,53.5519565,9.9861227,53.5519245,9.9861513,53.551857,9.9858971,53.5519458,9.9861474
53.5531887,9.9853581,53.5519565,9.9861227,53.5519245,9.9861513,53.551857,9.9858971,53.5519458,9.9861474
53.5532524,9.9853376,53.5519565,9.9861227,53.5519245,9.9861513,53.551857,9.9858971,53.5519458,9.9861474
53.5533247,9.985315,53.5519565,9.9861227,53.5519245,9.9861513,53.551857,9.9858971,53.5519458,9.9861474
53.5533943,9.9852929,53.5519565,9.9861227,53.5519245,9.9861513,53.551857,9.9858971,53.5519458,9.9861474
53.5534624,9.9852696,53.5519788,9.9862259,53.5519409,9.9862361,53.5518761,9.9859819,53.5519577,9.9862247
53.5535279,9.9852452,53.5519788,9.9862259,53.5519409,9.9862361,53.5518761,9.9859819,53.5519577,9.9862247
53.5535957,9.9852184,53.5519788,9.9862259,53.5519409,9.9862361,53.5518761,9.9859819,53.5519577,9.9862247
53.5536627,9.9851878,53.5519788,9.9862259,53.5519409,9.9862361,53.5518761,9.9859819,53.5519577,9.9862247
53.5537294,9.9851533,53.5519788,9.9862259,53.5519409,9.9862361,53.5518761,9.9859819,53.5519577,9.9862247
53.5537943,9.9851168,53.5519788,9.9862259,53.5519409,9.9862361,53.5518761,9.9859819,53.5519577,9.9862247
53.5538611,9.9850746,53.5519788,9.9862259,53.5519409,9.9862361,53.5518761,9.9859819,53.5519577,9.9862247
53.553929,9.9850282,53.5519788,9.9862259,53.5519409,9.9862361,53.5518761,9.9859819,53.5519577,9.9862247
53.553929,9.9850282,53.5519788,9.9862259,53.5519409,9.9862361,53.5518761,9.9859819,53.5519577,9.9862247
53.554003,9.9849773,53.5519788,9.9862259,53.5519409,9.9862361,53.5518761,9.9859819,53.5519577,9.9862247
53.5540832,9.9849254,53.5519788,9.9862259,53.5519409,9.9862361,53.5518761,9.9859819,53.5519577,9.9862247
53.5541631,9.9848705,53.5519788,9.9862259,53.5519409,9.9862361,53.5518761,9.9859819,53.5519577,9.9862247
53.5542424,9.9848217,53.5519788,9.9862259,53.5519409,9.9862361,53.5518761,9.9859819,53.5519577,9.9862247
53.5543192,9.9847766,53.5519788,9.9862259,53.5519409,9.9862361,53.5518761,9.9859819,53.5519577,9.9862247
53.5543955,9.9847307,53.5519788,9.9862259,53.5519409,9.9862361,53.5518761,9.9859819,53.5519577,9.9862247
53.5544744,9.9846806,53.5519788,9.9862259,53.5519409,9.9862361,53.5518761,9.9859819,53.5519577,9.9862247
53.5545525,9.9846341,53.5519788,9.9862259,53.5519409,9.9862361,53.5518761,9.9859819,53.5519577,9.9862247
53.5546291,9.9845914,53.5519788,9.9862259,53.5519409,9.9862361,53.5518761,9.9859819,53.5519577,9.9862247
53.5547033,9.9845494,53.5519788,9.9862259,53.5519409,9.9862361,53.5518761,9.9859819,53.5519577,9.9862247
53.5547775,9.9845064,53.5519788,9.9862259,53.5519409,9.9862361,53.5518761,9.9859819,53.5519577,9.9862247
53.5548607,9.9844708,53.5519788,9.9862259,53.5519409,9.9862361,53.5518761,9.9859819,53.5519577,9.9862247
53.5549472,9.9844414,53.5519788,9.9862259,53.5519409,9.9862361,53.5518761,9.9859819,53.5519577,9.9862247
53.5550306,9.9844207,53.5519788,9.9862259,53.5519409,9.9862361,53.5518761,9.9859819,53.5519577,9.9862247
53.5551126,9.9844074,53.552424,9.9875808,53.5524319,9.9875933,53.5524216,9.9875069,53.5529157,9.9865406
53.5551934,9.9844044,53.5524505,9.9875468,53.5524751,9.987544,53.5524673,9.9874573,53.5529157,9.9865406
53.5552644,9.9844055,53.5524794,9.9875114,53.5524751,9.987544,53.5524673,9.9874573,53.5529157,9.9865406
53.555292,9.9843948,53.5528001,9.9872009,53.552788,9.9872001,53.5527916,9.9871721,53.5529157,9.9865406
53.5553119,9.9844133,53.5527867,9.9871841,53.552788,9.9872001,53.552803,9.986351,53.5528943,9.986433
53.5553304,9.9844306,53.5527867,9.9871841,53.552788,9.9872001,53.552803,9.986351,53.5528943,9.986433
53.5553304,9.9844306,53.5527867,9.9871841,53.552788,9.9872001,53.552803,9.986351,53.5528943,9.986433
53.5553119,9.9844133,53.5527867,9.9871841,53.552788,9.9872001,53.552803,9.986351,53.5528943,9.986433
53.5552978,9.984354,53.5530408,9.9868572,53.552993,9.9868951,53.5529022,9.9869337,53.5529157,9.9865406
53.5553431,9.9843502,53.5530345,9.9867709,53.5529763,9.9867765,53.5529022,9.9868031,53.5529157,9.9865406
53.5553973,9.9843454,53.553027,9.9867001,53.5529658,9.9867095,53.5528946,9.986743,53.5529157,9.9865406
53.5554591,9.9843416,53.5530176,9.98663,53.5529549,9.9866405,53.5528908,9.9866905,53.5529157,9.9865406
53.5555281,9.9843442,53.553009,9.9865633,53.5529449,9.9865767,53.5528793,9.9866447,53.5529157,9.9865406
53.5556085,9.984347,53.5529983,9.9864928,53.5529343,9.986519,53.5528717,9.9866018,53.5529047,9.9864835
53.5556884,9.9843507,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5557708,9.9843573,53.5529755,9.9863718,53.5529128,9.9864259,53.5528641,9.9865561,53.5528943,9.986433
53.555858,9.9843637,53.5529663,9.9863279,53.5528994,9.9863748,53.5528488,9.9865074,53.5528866,9.986395
53.5559433,9.9843724,53.5529564,9.9862804,53.5528867,9.9863269,53.5528374,9.9864607,53.5528783,9.9863615
53.5560272,9.9843826,53.5529467,9.9862316,53.552875,9.9862805,53.5528259,9.9864187,53.5528385,9.9862799
53.5561113,9.9843904,53.5529404,9.9861967,53.552865,9.9862401,53.5528145,9.9863806,53.5528277,9.986259
53.5561965,9.9843942,53.5529327,9.9861531,53.5528562,9.9862032,53.552803,9.986351,53.5528254,9.9862554
53.5562832,9.9843947,53.5529327,9.9861531,53.5528562,9.9862032,53.552803,9.986351,53.5528254,9.9862554
53.5563725,9.9843908,53.5529755,9.9863718,53.5529128,9.9864259,53.5528641,9.9865561,53.5528943,9.986433
53.5564625,9.9843854,53.5529755,9.9863718,53.5529128,9.9864259,53.5528641,9.9865561,53.5528943,9.986433
53.5565502,9.9843723,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5566377,9.9843428,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5567946,9.9843036,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5568662,9.9842933,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5569382,9.9842827,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5570134,9.9842722,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5570889,9.9842581,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5571633,9.9842329,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5572393,9.984197,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5572393,9.984197,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5573119,9.9841568,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5574284,9.9840903,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5574684,9.9840669,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5574935,9.9840366,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5575198,9.9840132,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5575198,9.9840132,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5574935,9.9840366,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5574935,9.9840366,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5574935,9.9840366,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5574935,9.9840366,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5574935,9.9840366,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5574935,9.9840366,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5574935,9.9840366,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5574935,9.9840366,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5574935,9.9840366,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5574935,9.9840366,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5574935,9.9840366,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5574935,9.9840366,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5574935,9.9840366,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5574935,9.9840366,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5574935,9.9840366,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5574935,9.9840366,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5574935,9.9840366,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5574935,9.9840366,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5574935,9.9840366,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5574935,9.9840366,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5574935,9.9840366,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5574935,9.9840366,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5575198,9.9840132,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5575198,9.9840132,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5575198,9.9840132,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5575198,9.9840132,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5575198,9.9840132,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5575778,9.9839632,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5576147,9.983935,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5576674,9.9839345,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5576973,9.9839888,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5577112,9.9840367,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5577112,9.9840367,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5577112,9.9840367,53.5529877,9.9864322,53.5529244,9.9864745,53.5528717,9.9866018,53.5529047,9.9864835
53.5577284,9.9841227,53.5529755,9.9863718,53.5529128,9.9864259,53.5528641,9.9865561,53.5528943,9.986433
53.5577284,9.9841227,53.5529755,9.9863718,53.5529128,9.9864259,53.5528641,9.9865561,53.5528943,9.986433
53.5577497,9.9842392,53.5529663,9.9863279,53.5528994,9.9863748,53.5528488,9.9865074,53.5528866,9.986395
53.5577749,9.9843757,53.5529564,9.9862804,53.5528867,9.9863269,53.5528374,9.9864607,53.5528783,9.9863615
53.557804,9.9845247,53.5529467,9.9862316,53.552875,9.9862805,53.5528259,9.9864187,53.5528385,9.9862799
53.5578379,9.9846888,53.5529404,9.9861967,53.552865,9.9862401,53.5528145,9.9863806,53.5528277,9.986259
53.5578728,9.9848582,53.5529327,9.9861531,53.5528562,9.9862032,53.552803,9.986351,53.5528254,9.9862554
53.5579049,9.9850294,53.552924,9.9861093,53.5528469,9.9861693,53.5528526,9.9855003,53.5527615,9.9855425
53.5579309,9.9852046,53.5529169,9.9860748,53.552838,9.9861352,53.5528526,9.9855003,53.5527615,9.9855425
53.5579503,9.9853806,53.5529114,9.9860471,53.5528296,9.9860963,53.5528526,9.9855003,53.5527615,9.9855425
53.5579714,9.985568,53.5529051,9.9860133,53.5528236,9.9860628,53.5527992,9.9862404,53.552784,9.9860299
53.5579939,9.9857725,53.5528985,9.9859744,53.5528206,9.9860514,53.5527992,9.9862404,53.552784,9.9860299
53.5580123,9.9859765,53.5529517,9.9854152,53.5529419,9.9853085,53.5529251,9.9854755,53.5529746,9.9854662
53.5580289,9.9861817,53.5530037,9.9853999,53.5530053,9.9852887,53.5529976,9.9854479,53.5530625,9.9854407
53.5580447,9.9863905,53.5530037,9.9853999,53.5530053,9.9852887,53.5529976,9.9854479,53.5530625,9.9854407
53.5580621,9.9865998,53.5530606,9.9853861,53.5530732,9.9852666,53.5530739,9.9854193,53.5530625,9.9854407
53.5580774,9.9868029,53.5531244,9.9853693,53.5531421,9.9852436,53.5531502,9.9853868,53.553148,9.9854185
53.5580936,9.987001,53.5531884,9.985352,53.5531421,9.9852436,53.5531502,9.9853868,53.553148,9.9854185
53.5581087,9.9871931,53.5532529,9.9853314,53.5532157,9.9852176,53.5531502,9.9853868,53.553148,9.9854185
53.5581234,9.987383,53.5532529,9.9853314,53.5532157,9.9852176,53.5531502,9.9853868,53.553148,9.9854185
53.5581376,9.9875673,53.5533182,9.9853106,53.5532913,9.9851911,53.5532227,9.9853535,53.5532288,9.9853986
53.5581507,9.987748,53.5533815,9.98529,53.5533672,9.9851604,53.5532913,9.985322,53.553358,9.9853677
53.5581625,9.9879304,53.5534397,9.9852703,53.553437,9.9851301,53.5533485,9.985302,53.5534159,9.9853516
53.5581754,9.9881167,53.5534966,9.9852488,53.5535062,9.9851015,53.5534058,9.9852791,53.5534788,9.9853316
