od,start_latitude,start_longitude,end_latitude,end_longitude,length_km_shortest_path,interv_dist_shortest_path,co2_shortest_path,length_km_best_interv_dist,interv_dist_best_interv_dist,co2_best_interv_dist,best_interv_dist_is_shortest,length_km_best_co2,interv_dist_best_co2,co2_best_co2,best_co2_is_shortest
"(294195924, 215218168)",53.5660741,9.9819916,53.545751,10.0073781,3.814594,775.18525,0.5361510666666667,3.814594,775.18525,0.5361510666666667,True,3.814594,775.18525,0.5361510666666667,True
"(20823400, 16957989)",53.5711052,9.9687017,53.5457543,9.9538878,3.711709,734.3644083333334,0.5124792333333333,3.7697199999999995,718.7188833333332,0.515147,False,3.711709,734.3644083333334,0.5124792333333333,True
"(18130130, 17705441)",53.5449892,9.9856457,53.5657434,9.9587467,3.5191089999999994,690.5798166666666,0.4909109,3.58461,652.660625,0.4934026666666667,False,3.5191089999999994,690.5798166666666,0.4909109,True
"(3144002044, 1991007969)",53.5722507,9.9786898,53.540561,10.0070504,4.527335,836.6756583333333,0.6222251666666667,4.527335,836.6756583333333,0.6222251666666667,True,4.527335,836.6756583333333,0.6222251666666667,True
"(17704910, 1500721485)",53.5565105,9.9525048,53.5675163,9.9703635,2.1584260000000004,395.311375,0.2929759333333334,2.1584260000000004,395.311375,0.2929759333333334,True,2.1584260000000004,395.311375,0.2929759333333334,True
"(17705438, 540212381)",53.5639011,9.9521171,53.5489864,9.9871407,3.2998110000000005,658.235875,0.46465610000000007,3.2998110000000005,658.235875,0.46465610000000007,True,3.2998110000000005,658.235875,0.46465610000000007,True
"(193698329, 21112780)",53.548299,9.9994893,53.5739172,9.9612738,4.638235000000001,928.05075,0.6461318333333335,4.801996,910.543675,0.6622496,False,4.638235000000001,928.05075,0.6461318333333335,True
"(32225835, 243886709)",53.5533651,9.9781603,53.5480379,9.9823888,0.9369679999999998,238.47132499999998,0.13933846666666666,0.9369679999999998,238.47132499999998,0.13933846666666666,True,0.9369679999999998,238.47132499999998,0.13933846666666666,True
"(21112778, 20238299)",53.5639771,9.9911624,53.5706553,9.9974825,1.247293,213.06536666666665,0.16629596666666668,1.2923040000000001,191.84119166666665,0.16428040000000002,False,1.2923040000000001,191.84119166666665,0.16428040000000002,False
"(63611057, 206870173)",53.5516569,9.9579003,53.5733535,9.9538951,3.252302,705.4824,0.4626468666666667,3.49293,684.3938499999999,0.482418,False,3.252302,705.4824,0.4626468666666667,True
