od,start_latitude,start_longitude,end_latitude,end_longitude,length_km_shortest_path,interv_dist_shortest_path,co2_shortest_path,length_km_best_interv_dist,interv_dist_best_interv_dist,co2_best_interv_dist,best_interv_dist_is_shortest,length_km_best_co2,interv_dist_best_co2,co2_best_co2,best_co2_is_shortest
"(1705496743, 33398377)",53.5494147,9.9779658,53.571286,9.9529437,3.369944,193.21370000000002,0.6005944000000001,3.369944,193.21370000000002,0.6005944000000001,True,3.369944,193.21370000000002,0.6005944000000001,True
"(52148004, 8545043237)",53.5469904,9.962954,53.5453524,9.9725684,0.676404,32.4988,0.0972404,0.676404,32.4988,0.0972404,True,0.676404,32.4988,0.0972404,True
"(9006869435, 20243509)",53.5710569,9.9808755,53.5652324,9.9803937,1.2839869999999998,139.9266,0.23479869999999997,1.2839869999999998,139.9266,0.23479869999999997,True,1.2839869999999998,139.9266,0.23479869999999997,True
"(20823484, 28842154)",53.567535,9.9585321,53.5598969,9.9944255,3.02935,139.9243,0.483335,3.02935,139.9243,0.483335,True,3.02935,139.9243,0.483335,True
"(18130130, 25075703)",53.5449892,9.9856457,53.5466853,9.9865002,0.473004,36.5207,0.0797004,0.473004,36.5207,0.0797004,True,0.473004,36.5207,0.0797004,True
"(16712063, 184048147)",53.5612779,9.9550171,53.563526,9.9943997,3.283474,137.3584,0.4971474,3.283474,137.3584,0.4971474,True,3.283474,137.3584,0.4971474,True
"(9035911680, 249741640)",53.5597681,9.9667641,53.548326,10.0058185,3.6300190000000003,128.1492,0.5511019,3.6300190000000003,128.1492,0.5511019,True,3.6300190000000003,128.1492,0.5511019,True
"(32225837, 294195968)",53.5521969,9.9769943,53.5657113,9.9824426,2.089961,227.4614,0.43059610000000004,2.444564,215.53389999999996,0.42725640000000004,False,2.444564,215.53389999999996,0.42725640000000004,False
"(77777630, 34023088)",53.5447592,9.9974642,53.5472591,9.9919528,0.6493629999999999,67.56349999999999,0.13573629999999998,0.6493629999999999,67.56349999999999,0.13573629999999998,True,0.6493629999999999,67.56349999999999,0.13573629999999998,True
"(18653539, 20245547)",53.5483633,9.9833058,53.5617806,9.9621055,2.3369269999999998,105.2473,0.3908927,2.3369269999999998,105.2473,0.3908927,True,2.3369269999999998,105.2473,0.3908927,True
