RW_RG,RG_PS
1035.432541094115,32.467872771404394
1035.6396040899208,32.06159577331323
1035.6156023895328,30.413765842930086
1034.1561557863156,29.998784781880047
1031.2343279802897,29.1919512241531
1023.8180198507098,28.95440767979294
1015.0328762598107,28.95440767979294
1005.9564928618829,28.95440767979294
997.2011639224789,28.95440767979294
988.2482501537899,28.95440767979294
978.8849258762854,28.95440767979294
969.363413809875,28.95440767979294
959.085143464454,29.004325446137326
952.0504426850896,39.55126132384377
944.4428434018265,29.494217516826257
936.4190893576816,27.05275325110338
928.7177905458284,24.408927746871505
922.0042412108355,22.486191310169968
915.8976640117413,20.542314540596692
910.3662079222802,18.2884053888712
904.9799185947178,13.794820942761811
900.1688571882128,10.811308445833507
894.4603460411665,8.043013161949025
887.8519546759064,5.5413031779232576
881.9931000539509,3.034011330429954
877.4723791634359,0.4473901978179978
873.9596020845464,2.3727087731417464
871.4887224696772,5.187353475313705
869.8434918971817,5.114461521700164
869.467351693292,2.2478463059220553
869.8622675208519,12.34636934986658
873.2524575646594,0.9005036309985803
871.7871882402075,3.580558969897852
869.9388336012754,3.639673273032061
867.2086117972324,1.176681172975942
864.5103435128888,3.8760950498802806
861.2511719310539,0.4799476776444646
856.843319285643,2.5538782778173537
851.6526036037976,2.726132044758216
846.8977894551691,2.726132044758216
843.411169779155,2.726132044758216
840.72130454345,2.726132044758216
840.4670839323018,2.3032509971086097
843.5003370717174,0.7227828203226346
849.4856254624858,1.223248677131352
858.504760991731,1.309829021623046
869.2553333789593,7.012277149855596
881.8086103323258,13.793288124397172
897.9576125697885,24.930439572251828
911.0924811324483,31.783921218500314
925.0650247178274,38.64098410389627
939.8932778427583,43.25529319922046
956.1514714580373,45.48105794914764
968.6664534341547,46.40821511542215
981.4830005036324,46.23847322412483
994.8326593905506,45.48713039768843
1009.2055499658052,44.28436737590968
1022.8179487925905,42.12718576139386
1036.2399603583485,39.33379627988503
1049.0117887403098,36.16798463220001
1061.170585295465,32.94404214976961
1071.6580163053761,45.085643021951554
1079.8470578992865,6.919559420245787
1083.7303835035523,6.919559420245787
1086.5492483088597,6.919559420245787
1088.8788288013977,6.919559420245787
1089.9285505360704,6.919559420245787
1089.8404767010647,6.919559420245787
1070.7436644710629,118.95390464938953
1069.6973855858384,121.70510321822324
1068.3925971317185,125.91440256119175
1068.4372975417557,131.1229627265547
1065.278932655106,140.9455964280264
1065.6751299433352,147.37580714700135
1064.962310406319,154.17729052676603
1062.319212293419,162.06544877316506
1057.1615692779776,169.13034602976398
1050.1822111463628,181.59443282425426
1030.2364598951758,147.1555693134082
1030.5090177693626,147.1555693134082
1031.7051282394602,147.1555693134082
1034.4624319856543,147.1555693134082
1038.8704349752657,147.1555693134082
1043.159171455164,147.1555693134082
1048.4821621603626,147.1555693134082
1055.4001240157058,147.1555693134082
1059.913446701874,147.1555693134082
1064.1542337781946,147.1555693134082
1068.5217450288858,147.1555693134082
1073.1366404783244,147.1555693134082
1077.4949464058786,147.1555693134082
1081.5573052726106,147.1555693134082
1085.0203833196576,147.1555693134082
1087.3617970663395,139.34221489971068
1088.6745932040844,139.34221489971068
1089.1291653763128,139.34221489971068
1089.4518807103143,139.34221489971068
1107.515954524412,135.22012741554587
1107.8866970205277,135.22012741554587
1109.7827269418067,115.48539242222519
1114.2390792573872,104.25240761746613
1118.3340805290313,94.03109303441451
1121.8302944676298,84.29708594007373
1123.7522296424838,74.9166153247797
1125.0097854660928,65.77684283322158
1125.972490444392,48.59655907865166
1126.3035526093408,48.59655907865166
1127.4403449804793,41.31359389099437
1129.2949615322398,35.47219989413146
1131.422805315252,30.586655121648896
1133.7934819595655,28.29626823951297
1135.8500741045243,24.484833895105652
1138.0504584250255,22.314733101634893
1140.4364128704149,22.066979338360145
1143.5122676357516,26.038816737238644
1146.4530479496211,25.478157815951104
1149.6092390261867,28.32620774386465
1153.1649220382237,31.546416095507524
1156.912083366011,36.577159942247654
1161.6760753984258,42.66475329425126
1167.3546968112614,49.47458314974217
1173.2026966474898,55.8483443596718
1179.8919639440592,62.69078923683851
1188.9268850138526,70.44643656498317
1196.242848929416,77.2171940603703
1207.0087123586784,83.61038831661399
1219.5183011884383,89.22974353773716
1233.4457266796267,94.87819467565484
1247.5539885088078,100.49828394130266
1261.7827668827422,105.33032991010907
1277.6478485311163,111.60221160676055
1290.3129510868612,5.338426886460193
1301.4636391571357,5.338426886460193
1312.628060460936,5.338426886460193
1323.7120125152587,5.338426886460193
1334.7375819311933,5.338426886460193
1345.7751629329446,5.338426886460193
1355.136395306336,5.338426886460193
1364.2105793860662,5.338426886460193
1373.0017139209901,5.338426886460193
1380.362265183604,5.338426886460193
1386.01963168651,5.338426886460193
1391.139897870608,5.338426886460193
1395.3469208950303,5.338426886460193
1398.2890159282308,5.338426886460193
1399.7295362883353,5.338426886460193
1398.3719813595815,5.338426886460193
1404.4040066945388,12.038154295268384
1411.020383037647,18.103079001486996
1419.9672053786933,25.319599350880537
1434.3274368854786,37.043134886464784
1445.6521819744253,43.75602421726998
1456.8139978589352,51.5199323032141
1467.6857523702956,60.71005415977583
1478.6707223537928,70.6716189073965
1486.5650672472295,80.75173896655119
1492.685497543456,90.7336731807515
1497.2892123556662,100.91339359417006
1501.6866191986649,111.87910121092484
1506.9931842420415,123.76642707896224
1512.2816597016486,134.94662498754164
1517.5424048035488,145.48584595843977
1523.0999389171755,156.0022920543744
1528.4606861136865,165.91962909174177
1533.7123453699592,175.08133524689526
1538.8380644214021,184.02127059444572
1543.4419392778473,192.51870170966413
1545.7243032280253,199.20398436697096
1546.23955490123,203.71277387147273
1544.9416503241835,206.8130040861754
1542.878608872614,208.98739211514567
1538.853834146098,208.98739211514567
1534.4624408296932,208.98739211514567
1528.762437236073,207.62627157882793
1525.6077415465188,204.35021714951966
1522.0921240488997,199.30403173960644
1520.4603944128366,195.24917185794328
1519.6990898294373,190.99376485624887
1520.888153442951,194.99077816501708
1524.0032135508864,200.2463682082054
1528.6612057714476,188.70158462505762
1533.7878591737863,185.53051820600592
1542.3770373034865,187.39726440707238
1548.221319089961,184.86201788774218
1554.2517872359044,183.2412656057886
1561.2181508609297,183.3122490629601
1569.2628031947943,185.30656884820746
1578.1919734154894,188.80570770812014
1587.8283797616741,192.9610935743254
1597.974871319184,196.97433430178
1608.2095515730484,200.66819921029187
1618.3465313569034,203.91850809754317
1628.5640344751112,208.2313973633014
1639.782304743697,213.21069968000245
1652.1422841104313,218.48360405172593
1664.4528288300198,230.02153504523218
1677.8870956964054,229.44587249385376
1691.478090902902,234.96884847918184
1705.1172570953152,241.36932386482917
1717.5771143022398,248.91984024932052
1729.1978793241076,257.7572012684733
1739.5867910398958,267.4558891622613
1753.6419490544397,282.89743434582266
1759.7879264540625,287.34014723522426
1765.5278195051435,290.9824007139584
1770.4163379190502,294.0962512948693
1774.339122103173,297.30357211942913
1777.4699500354607,300.0769233055062
1780.8172175120503,302.3811703236831
1783.7428850300348,302.75876563903563
1785.071594126206,498.7827285172976
1783.3774221087428,498.7827285172976
1781.7411570961456,498.7827285172976
1780.192421620596,498.7827285172976
1778.6121580947545,498.7827285172976
1777.562703360664,498.7827285172976
1776.2051956334976,498.7827285172976
1774.8256348637099,498.7827285172976
1773.029792166589,498.7827285172976
1771.9084517797996,498.7827285172976
1771.3783198487104,498.7827285172976
1771.0478137328637,498.7827285172976
1770.7001704330398,498.7827285172976
1770.4959434554964,498.7827285172976
1769.8763967610687,498.7827285172976
1769.2260862847768,498.7827285172976
1768.0896598520922,498.7827285172976
1766.7270272554204,498.7827285172976
1764.9632636515569,498.7827285172976
1762.9926192046591,498.7827285172976
1761.7532249013857,498.7827285172976
1760.9861388462098,498.7827285172976
1760.6496029237774,498.7827285172976
1760.2914283725913,498.7827285172976
1760.2931848572014,498.7827285172976
1760.4525085354878,498.7827285172976
1760.9737013598974,498.7827285172976
1761.742250808909,498.7827285172976
1762.4342637244408,498.7827285172976
1763.3110665095323,498.7827285172976
1764.084427390325,498.7827285172976
1764.7227657742656,498.7827285172976
1765.1007340705469,498.7827285172976
1765.4903244450804,498.7827285172976
1765.8460018206752,498.7827285172976
1766.2319624901286,498.7827285172976
1766.3489981221946,498.7827285172976
1766.3398168484089,498.7827285172976
1766.313416547295,498.7827285172976
1765.8970857553234,498.7827285172976
1765.9302534056897,498.7827285172976
1766.0536465867335,498.7827285172976
1766.2789336416308,498.7827285172976
1766.2040020732968,498.7827285172976
1765.9689000399285,498.7827285172976
1765.5360784723725,498.7827285172976
1764.0791009237623,498.7827285172976
1761.7664823415644,498.7827285172976
1758.4492342362005,498.7827285172976
1753.6719269156574,498.7827285172976
1747.2784713118792,498.7827285172976
1740.4767871439024,498.7827285172976
1733.774853899642,498.7827285172976
1727.7430241295608,498.7827285172976
1722.0750099041984,498.7827285172976
1716.5981788011718,498.7827285172976
1711.3921291483744,498.7827285172976
1706.7993329803157,498.7827285172976
1702.558362862905,498.7827285172976
1698.3075494236675,498.7827285172976
1693.3301080522706,498.7827285172976
1687.3714233871472,498.7827285172976
1680.3803562377639,498.7827285172976
1672.4675062000708,498.7827285172976
1661.280603558255,498.7827285172976
1652.5312863983852,498.7827285172976
1642.7347165903561,498.7827285172976
1632.6856476973687,498.7827285172976
1622.5573598477658,498.7827285172976
1612.5850603206839,498.7827285172976
1602.5389586404801,498.7827285172976
1592.4838237756765,498.7827285172976
1582.8691693140167,498.7827285172976
1573.6295731833657,498.7827285172976
1564.132446083031,498.7827285172976
1555.3590391647613,498.7827285172976
1546.834545134778,498.7827285172976
1538.2252290296253,498.7827285172976
1529.1836779346665,498.7827285172976
1520.4741569150547,498.7827285172976
1512.4478541808526,498.7827285172976
1504.0946703982072,498.7827285172976
1495.735052788544,498.7827285172976
1487.6491931630583,498.7827285172976
1477.8589308422358,498.7827285172976
1470.9418918708527,498.7827285172976
1463.1109624985447,498.7827285172976
1455.1963867279894,498.7827285172976
1447.3441995666713,498.7827285172976
1440.6348809836597,498.7827285172976
1436.5593738905789,498.7827285172976
1435.6163584056267,498.7827285172976
1435.2884700318434,498.7827285172976
1435.619667067813,498.7827285172976
1436.3914045443103,498.7827285172976
1439.2523417069622,498.7827285172976
1439.042563821838,498.7827285172976
1437.8782173812754,498.7827285172976
1434.7288080975434,498.7827285172976
1429.7246093543522,498.7827285172976
1423.5023171926773,498.7827285172976
1416.362866139132,498.7827285172976
1406.5987173657434,498.7827285172976
1401.1286642325856,498.7827285172976
1395.6632773160243,498.7827285172976
1389.9538776437598,498.7827285172976
1384.250789277796,498.7827285172976
1378.7845668837285,498.7827285172976
1373.4471832718384,498.7827285172976
1368.4130159801603,498.7827285172976
1364.1549726796197,498.7827285172976
1361.0139308400428,498.7827285172976
1358.5198106317353,498.7827285172976
1356.8186082528582,498.7827285172976
1356.2387384918525,498.7827285172976
1356.407878350772,498.7827285172976
1357.521446902399,498.7827285172976
1357.3544631375069,498.7827285172976
1356.2603598603137,498.7827285172976
1353.6364437986244,498.7827285172976
1348.028369992595,498.7827285172976
1344.5990190785055,498.7827285172976
1340.7214714517008,498.7827285172976
1336.809539399464,498.7827285172976
1332.8100409323306,498.7827285172976
1327.7353453438845,498.7827285172976
1323.6099317086018,498.7827285172976
1317.9505936587095,498.7827285172976
1310.8406547888246,498.7827285172976
1304.6321840161331,498.7827285172976
1295.9604948743101,498.7827285172976
1289.5702748964172,498.7827285172976
1281.0515464684156,498.7827285172976
1271.1711305243286,498.7827285172976
1259.7911797353959,498.7827285172976
1247.4660847153232,498.7827285172976
1235.2286777511351,498.7827285172976
1223.318059242564,498.7827285172976
1211.9847546899575,498.7827285172976
1201.7989423116703,498.7827285172976
1192.5810417323523,498.7827285172976
1184.0979294740482,498.7827285172976
1176.040830248065,498.7827285172976
1168.4801130556375,498.7827285172976
1160.7406192969868,498.7827285172976
1152.7339413891775,498.7827285172976
1144.679453511773,498.7827285172976
1135.566390866656,498.7827285172976
1125.52757034845,498.7827285172976
1115.3707321883473,498.7827285172976
1105.0581937201025,498.7827285172976
1092.3942943802076,498.7827285172976
1083.3256600321083,498.7827285172976
1074.2068087489663,498.7827285172976
1064.2720902517788,498.7827285172976
1053.595014295999,498.7827285172976
1043.1464156157558,498.7827285172976
1033.2835131675745,498.7827285172976
1023.9072464551014,498.7827285172976
1015.6562767208584,498.7827285172976
1007.9130132485473,498.7827285172976
999.8620135321909,498.7827285172976
991.8261129354161,498.7827285172976
985.0783931849307,498.7827285172976
980.1296627586174,498.7827285172976
975.9859848304665,498.7827285172976
973.7449442223891,498.7827285172976
972.5729069469373,498.7827285172976
972.290626387087,498.7827285172976
970.2630210918292,498.7827285172976
968.8919337859774,498.7827285172976
965.6991833603091,498.7827285172976
961.2863667012272,498.7827285172976
955.2518792636166,498.7827285172976
945.3255719911513,498.7827285172976
938.0642489988337,498.7827285172976
929.3473625923945,498.7827285172976
920.0163985330514,498.7827285172976
910.108924632861,498.7827285172976
897.2377887047054,498.7827285172976
891.0311710266528,498.7827285172976
883.4012518455561,498.7827285172976
873.9336769710061,498.7827285172976
863.3368031814856,498.7827285172976
852.2058653104323,498.7827285172976
840.3305269762176,498.7827285172976
829.0024463715145,498.7827285172976
818.1902903267788,498.7827285172976
806.2166310639254,498.7827285172976
795.234231192331,498.7827285172976
784.9383382143474,498.7827285172976
775.1134857134689,498.7827285172976
765.3191611563724,498.7827285172976
756.3883867048401,498.7827285172976
748.3710430683512,498.7827285172976
740.7950370751266,498.7827285172976
734.4191462761265,498.7827285172976
728.5774057890084,498.7827285172976
722.4474546667675,498.7827285172976
716.9947293505056,498.7827285172976
711.8106262441061,498.7827285172976
707.1953572815482,498.7827285172976
703.1954552935837,498.7827285172976
700.7093431304354,498.7827285172976
699.7963499648343,498.7827285172976
699.5380041305565,498.7827285172976
698.9352786743169,498.7827285172976
697.4998088290606,498.7827285172976
695.6434441575202,498.7827285172976
691.6919656100957,498.7827285172976
687.4926137952611,498.7827285172976
682.6298838976581,498.7827285172976
677.9033532896021,498.7827285172976
673.3841469055706,498.7827285172976
667.6059413212247,498.7827285172976
662.0318002174797,498.7827285172976
656.5216958248121,498.7827285172976
651.6031455157425,498.7827285172976
647.1262701783544,498.7827285172976
642.9916378129635,498.7827285172976
637.8285690337698,498.7827285172976
633.9801807299382,498.7827285172976
629.3605769829842,498.7827285172976
624.4558058271223,498.7827285172976
619.91020429081,498.7827285172976
614.9338728515451,498.7827285172976
611.0331637971826,498.7827285172976
607.484515535005,498.7827285172976
604.1768268881016,498.7827285172976
600.7855502489931,498.7827285172976
597.4484156798783,498.7827285172976
597.0646665629732,498.7827285172976
596.8914137972714,498.7827285172976
577.3860821122082,498.7827285172976
575.8735347368494,498.7827285172976
574.0600515765464,498.7827285172976
571.1468169194677,498.7827285172976
568.0330918913464,498.7827285172976
564.7945468907259,498.7827285172976
561.1735526463489,498.7827285172976
559.0277067896932,498.7827285172976
556.6387907201824,498.7827285172976
554.0104700086061,498.7827285172976
552.5216115222274,498.7827285172976
551.1579571244208,498.7827285172976
550.5592498620745,498.7827285172976
544.7766384514321,498.7827285172976
544.2258108936677,498.7827285172976
542.9390440537006,498.7827285172976
540.678085006308,498.7827285172976
534.900811875778,498.7827285172976
528.4509915936368,498.7827285172976
522.0518749780375,498.7827285172976
513.8260611775843,498.7827285172976
507.27541988427834,498.7827285172976
497.820067402676,498.7827285172976
487.48137096731847,498.7827285172976
477.7991137383649,498.7827285172976
467.3584073212922,498.7827285172976
457.09890014650495,498.7827285172976
448.3808400632159,498.7827285172976
440.12314245705517,498.7827285172976
432.4330009317826,498.7827285172976
425.6441096049662,498.7827285172976
419.13611051572985,498.7827285172976
412.69202913664896,498.7827285172976
406.6420200354523,498.7827285172976
400.62199194126015,498.7827285172976
394.37846638519267,498.7827285172976
386.9193936999373,498.7827285172976
378.40582052311635,498.7827285172976
368.92856815265475,498.7827285172976
358.98266436021487,498.7827285172976
347.13575365510803,498.7827285172976
337.53205417668465,498.7827285172976
326.85350451875433,498.7827285172976
315.55250936495554,498.7827285172976
303.7803178897187,498.7827285172976
291.57114585056405,498.7827285172976
278.9000224181262,498.7827285172976
266.0102338993414,498.7827285172976
253.36244061357974,498.7827285172976
241.09783295901673,498.7827285172976
228.83283179033057,498.7827285172976
216.527088335131,498.7827285172976
205.10171450760112,498.7827285172976
194.34353996398838,498.7827285172976
183.72736109342242,498.7827285172976
173.13634762552945,498.7827285172976
162.3922371073459,498.7827285172976
151.81732716311018,498.7827285172976
141.49687357604677,498.7827285172976
128.22017158647338,498.7827285172976
121.85946288321952,498.7827285172976
114.31117992181467,498.7827285172976
106.51727159706545,498.7827285172976
99.0778368943768,498.7827285172976
92.04441213685735,498.7827285172976
85.49798603917769,498.7827285172976
78.72659877996004,498.7827285172976
71.63971375448654,508.53617984322574
64.28989511285901,508.53617984322574
57.017192435204514,508.53617984322574
50.125212243143565,508.53617984322574
43.107795271812606,520.1449440888726
36.740622058895596,520.1449440888726
31.150939178931043,520.1449440888726
26.285142223232764,520.1449440888726
21.456742360481154,520.1449440888726
17.520884248974056,520.1449440888726
15.074528435708052,520.1449440888726
12.904957046785857,520.1449440888726
11.447664759183356,520.1449440888726
10.082599833922353,520.1449440888726
9.67408028920341,520.1449440888726
1235.1969945961778,0.6729060001217313
1236.7002454945634,0.6729060001217313
1238.0136069148311,0.6729060001217313
1238.7347016010624,0.6729060001217313
1239.6155242352374,0.6729060001217313
1241.3722206910313,0.6729060001217313
1244.2714093898837,0.6729060001217313
1247.2344480674415,0.6729060001217313
1249.8113116067216,0.6729060001217313
1251.861468331208,0.6729060001217313
1254.9527655635884,0.6729060001217313
1257.699460448746,0.6729060001217313
1260.6566922001962,0.6729060001217313
1264.2667309301946,0.6729060001217313
1267.8366966375816,0.6729060001217313
1271.6009216995187,0.6729060001217313
1275.5935847865119,0.6729060001217313
1279.7128792039682,0.6729060001217313
1283.6868420693647,0.6729060001217313
1287.4077145213216,0.6729060001217313
1290.956951225111,0.6729060001217313
1295.300771938205,0.6729060001217313
1299.4257496614393,0.6729060001217313
1303.4066204018711,0.6729060001217313
1307.3124857475648,0.6729060001217313
1311.620171813322,0.6729060001217313
1314.8347186571614,3.7028133172258575
1317.0486191866175,3.7028133172258575
1319.5787780770245,3.7028133172258575
1322.1274251605046,3.7028133172258575
1325.0966749568536,3.7028133172258575
1327.1915945023752,3.7028133172258575
1329.4450878091357,3.7028133172258575
1331.9994469895644,3.7028133172258575
1334.6957149807079,3.7028133172258575
1337.4377009080172,3.7028133172258575
1339.8502346361959,3.7028133172258575
1341.758394168807,3.7028133172258575
1343.822586164165,3.7028133172258575
1345.4094178984242,3.7028133172258575
1346.989280175426,3.7028133172258575
1348.1357839698724,3.7028133172258575
1348.771557280161,3.7028133172258575
1348.984110585418,3.7028133172258575
1348.8501782637325,3.7028133172258575
1348.6112024298002,3.7028133172258575
1398.7061429028154,4.031426070429524
1398.710681808244,4.031426070429524
1399.1572728639826,4.031426070429524
1399.4802364927903,4.031426070429524
1399.5707586038247,4.031426070429524
1399.4510530155187,4.031426070429524
1397.8461339356063,4.031426070429524
1395.6168967230572,4.031426070429524
1391.8579311725937,4.031426070429524
1386.227144772359,4.031426070429524
1380.0632309066932,4.031426070429524
1373.9731429717144,4.031426070429524
1366.8263467869617,4.031426070429524
1362.6461748289933,4.031426070429524
1358.4643391780837,4.031426070429524
1355.5942920438895,4.031426070429524
1352.168988118675,4.031426070429524
1348.851509367209,4.031426070429524
1345.831876617076,4.031426070429524
1342.577979766895,4.031426070429524
1338.4245501664009,4.031426070429524
1332.9164878332163,4.031426070429524
1329.0680722419738,4.031426070429524
1324.7413577778952,4.031426070429524
1320.280778320651,4.031426070429524
1315.9866302123417,4.031426070429524
1311.0766637287325,4.031426070429524
1307.661343559167,4.031426070429524
1303.8899178867412,4.031426070429524
1299.921158566178,4.031426070429524
1295.9149937968166,4.031426070429524
1291.0209117786649,4.031426070429524
1287.6566357933943,4.031426070429524
1284.195360796579,4.031426070429524
1281.3563690875721,4.031426070429524
1279.675214495305,4.031426070429524
1278.75970879262,4.031426070429524
1278.4050755624917,4.031426070429524
1279.1970496777374,4.13462920132943
1279.594524500287,3.880428517530067
1279.2322219709056,4.0410620779724455
1277.9480381705132,3.840502531804141
1275.7773479423643,4.122147595215349
1267.9101723649,3.6850717989061934
1258.5431736303588,3.6850717989061934
1248.8825750577867,3.6850717989061934
1238.1530309154389,3.6850717989061934
1230.2745585907567,3.708034459589185
1222.2197384298925,3.854717897595864
1217.3679152865147,3.8288697857575804
1210.5536545668629,5.57634394972753
1205.9428728054118,8.733211709973103
1204.4577467021884,9.372523781941403
1204.5066655746264,8.300848773890142
1204.8550751890973,7.592756963865169
1205.2233628992153,6.6199501524686495
1204.9399965053328,5.636713746931587
