v1_lat,v1_lon,v2_lat,v2_lon
53.5527657,9.9854061,53.55153856,9.98583349
53.5527657,9.9854061,53.55153856,9.98583349
53.5527657,9.9854061,53.55153856,9.98583349
53.5527657,9.9854061,53.55153856,9.98583349
53.5541856,9.984827,53.55300533,9.98531998
53.5541856,9.984827,53.55300533,9.98531998
53.5542161,9.9848079,53.5532095,9.98523842
53.5542302,9.9848002,53.55332231,9.98519411
53.5542497,9.9847902,53.5534318,9.98515181
53.554268,9.9847791,53.55353612,9.98511182
53.5542851,9.9847694,53.5536353,9.98506904
53.5543006,9.9847614,53.55372936,9.98502005
53.5543258,9.9847417,53.55390176,9.98491979
53.5543258,9.9847417,53.55390176,9.98491979
53.5543441,9.9847321,53.55398163,9.98486946
53.5543705,9.984715,53.55405761,9.98481967
53.5544009,9.9846911,53.55413028,9.98477407
53.5544479,9.984655,53.55419752,9.98473153
53.5544739,9.984633,53.55425673,9.98469425
53.5545028,9.9846103,53.55430469,9.9846642
53.5545371,9.9845846,53.55434158,9.98464182
53.5545705,9.9845588,53.55434158,9.98464182
53.5546012,9.9845343,53.5543778,9.98462002
53.5546279,9.9845119,53.55438105,9.98461782
53.5546546,9.9844912,53.55438105,9.98461782
53.5546949,9.984452,53.55438105,9.98461782
53.5547448,9.9844123,53.55438105,9.98461782
53.5548014,9.9843723,53.55438105,9.98461782
53.554855,9.984338,53.55438105,9.98461782
53.5549135,9.9843058,53.55438105,9.98461782
53.5549806,9.9842732,53.55438105,9.98461782
53.5550406,9.984252,53.55438105,9.98461782
53.5550989,9.9842411,53.55438105,9.98461782
53.5551507,9.9842355,53.55438105,9.98461782
53.5552029,9.9842317,53.55438105,9.98461782
53.5552536,9.9842212,53.55438105,9.98461782
53.5552978,9.9842164,53.55438105,9.98461782
53.555356,9.9842166,53.55438105,9.98461782
53.5553584,9.9842474,53.55531156,9.98422967
53.5553584,9.9842474,53.55531156,9.98422967
53.5553584,9.9842474,53.55531156,9.98422967
53.5553584,9.9842474,53.55531156,9.98422967
53.5553584,9.9842474,53.55531156,9.98422967
53.5553584,9.9842474,53.55531156,9.98422967
53.5553584,9.9842474,53.55531156,9.98422967
53.5553584,9.9842474,53.55531156,9.98422967
53.5553584,9.9842474,53.55531156,9.98422967
53.5553584,9.9842474,53.55531156,9.98422967
53.5553584,9.9842474,53.55531156,9.98422967
53.5553584,9.9842474,53.55531156,9.98422967
53.5553584,9.9842474,53.55531156,9.98422967
53.5553584,9.9842474,53.55531156,9.98422967
53.5553584,9.9842474,53.55531156,9.98422967
53.5553584,9.9842474,53.55531156,9.98422967
53.5554174,9.984268,53.55531156,9.98422967
53.555471,9.9842851,53.55531156,9.98422967
53.5555348,9.9843052,53.55531156,9.98422967
53.5556393,9.9843302,53.55531156,9.98422967
53.5556997,9.9843387,53.55531156,9.98422967
53.5557712,9.9843279,53.55531156,9.98422967
53.5558553,9.9843128,53.55531156,9.98422967
53.5559458,9.9842987,53.55531156,9.98422967
53.556037,9.9842862,53.55531156,9.98422967
53.5561271,9.9842751,53.55531156,9.98422967
53.5562188,9.9842686,53.55531156,9.98422967
53.5563175,9.9842644,53.55531156,9.98422967
53.5564245,9.9842568,53.55531156,9.98422967
53.5565251,9.9842504,53.55531156,9.98422967
53.5566199,9.9842477,53.55531156,9.98422967
53.5567145,9.9842424,53.55531156,9.98422967
53.5568037,9.9842384,53.55531156,9.98422967
53.5568861,9.984234,53.55531156,9.98422967
53.5569665,9.984227,53.55531156,9.98422967
53.5570429,9.9842157,53.55531156,9.98422967
53.5571029,9.9841917,53.55531156,9.98422967
53.5571432,9.984166,53.55531156,9.98422967
53.5571707,9.9841395,53.55531156,9.98422967
53.5571938,9.9841143,53.55531562,9.98423133
53.5571938,9.9841143,53.55531562,9.98423133
53.5571938,9.9841143,53.55531562,9.98423133
53.5572038,9.9841026,53.55533813,9.98423087
53.5572161,9.9840917,53.55538015,9.98422909
53.5572288,9.9840799,53.55543856,9.98422736
53.5572531,9.9840583,53.5555001,9.98422857
53.5572769,9.9840393,53.55556324,9.98423617
53.5573118,9.9840127,53.55556324,9.98423617
53.5573576,9.9839789,53.55556324,9.98423617
53.5574136,9.9839358,53.55572671,9.98424766
53.5574712,9.9838955,53.55581576,9.98424643
53.5575703,9.9838252,53.55590334,9.98424263
53.5576296,9.9837884,53.55598865,9.98423758
53.5576932,9.9837413,53.55607127,9.98423211
53.5577674,9.9836906,53.55614998,9.9842275
53.5578515,9.9836232,53.55622391,9.98422589
53.5579444,9.9835468,53.55629476,9.98422392
53.5580422,9.9834667,53.55636582,9.98422172
53.5581429,9.9833889,53.55644182,9.98422096
53.5582413,9.9833119,53.55651913,9.98421986
53.5583392,9.9832351,53.55660104,9.98421948
53.5584356,9.9831587,53.55667209,9.9842193
53.5585344,9.9830848,53.55673921,9.98421898
53.5586314,9.9830101,53.55680234,9.9842185
53.5587253,9.9829348,53.55680234,9.9842185
53.558818,9.9828613,53.55691521,9.98420516
53.5589093,9.9827877,53.55696658,9.98418724
53.5590007,9.9827155,53.55700803,9.98416479
53.5590886,9.9826449,53.55703517,9.98414565
53.5591761,9.9825755,53.55705167,9.98413689
53.5592614,9.9825054,53.55705872,9.98413203
53.5593958,9.9823976,53.5570681,9.98412638
53.559457,9.9823497,53.5570936,9.98410889
53.5595278,9.9822956,53.55713497,9.9840791
53.5596013,9.9822342,53.55718467,9.98404364
53.5596719,9.982156,53.55723473,9.98400703
53.5597368,9.98206,53.55728791,9.98396887
53.559802,9.9819627,53.55734546,9.98392628
53.5598603,9.9818634,53.55741456,9.98387787
53.5599685,9.9809699,53.55614349,9.97702524
